縣市名稱,鄉鎮市區,街路聚落名稱
基隆市,中山區,中山二路
基隆市,中山區,中山三路
基隆市,中山區,中山四路
基隆市,中山區,中平街
基隆市,中山區,中和路
基隆市,中山區,仁安街
基隆市,中山區,太白街
基隆市,中山區,文化路
基隆市,中山區,文明路
基隆市,中山區,仙洞街
基隆市,中山區,安一路
基隆市,中山區,成功二路
基隆市,中山區,西定路
基隆市,中山區,協和街
基隆市,中山區,健民街
基隆市,中山區,通仁街
基隆市,中山區,通明街
基隆市,中山區,復旦路
基隆市,中山區,復興路
基隆市,中山區,湖海路１段
基隆市,中山區,新生路
基隆市,中山區,德安路
基隆市,安樂區,八德路
基隆市,安樂區,內寮路
基隆市,安樂區,安和一街
基隆市,安樂區,安和二街
基隆市,安樂區,安樂路１段
基隆市,安樂區,安樂路２段
基隆市,安樂區,定國街
基隆市,安樂區,武訓街
基隆市,安樂區,武崙街
基隆市,安樂區,武隆街
基隆市,安樂區,武聖街
基隆市,安樂區,武嶺街
基隆市,安樂區,基金一路
基隆市,安樂區,基金二路
基隆市,安樂區,基金三路
基隆市,安樂區,崇德路
基隆市,安樂區,麥金路
基隆市,安樂區,湖海路２段
基隆市,安樂區,新西街
基隆市,安樂區,樂一路
基隆市,安樂區,樂利二街
基隆市,安樂區,樂利三街
基隆市,暖暖區,八堵路
基隆市,暖暖區,尚仁街
基隆市,暖暖區,東勢街
基隆市,暖暖區,東碇路
基隆市,暖暖區,金山街
基隆市,暖暖區,國安路
基隆市,暖暖區,暖中路
基隆市,暖暖區,暖暖街
基隆市,暖暖區,暖碇路
基隆市,暖暖區,源遠路
基隆市,暖暖區,過港路
基隆市,暖暖區,寧靜街
基隆市,暖暖區,興隆街
基隆市,暖暖區,碇內街
基隆市,七堵區,三合街
基隆市,七堵區,大成街
基隆市,七堵區,大華一路
基隆市,七堵區,大華二路
基隆市,七堵區,大華三路
基隆市,七堵區,大德路
基隆市,七堵區,工東街
基隆市,七堵區,工建北路
基隆市,七堵區,工建西路
基隆市,七堵區,工建南路
基隆市,七堵區,工建路
基隆市,七堵區,六堵一街
基隆市,七堵區,六堵二街
基隆市,七堵區,永富路
基隆市,七堵區,百一街
基隆市,七堵區,百二街
基隆市,七堵區,百三街
基隆市,七堵區,百五街
基隆市,七堵區,百六街
基隆市,七堵區,百七街
基隆市,七堵區,自治北街
基隆市,七堵區,自治街
基隆市,七堵區,自強路
基隆市,七堵區,明德一路
基隆市,七堵區,明德二路
基隆市,七堵區,明德三路
基隆市,七堵區,長安街
基隆市,七堵區,俊德街
基隆市,七堵區,俊賢路
基隆市,七堵區,南光街
基隆市,七堵區,南興路
基隆市,七堵區,泰安路
基隆市,七堵區,泰和街
基隆市,七堵區,堵南街
基隆市,七堵區,崇孝街
基隆市,七堵區,崇信街
基隆市,七堵區,崇智街
基隆市,七堵區,崇廉街
基隆市,七堵區,崇義街
基隆市,七堵區,崇禮街
基隆市,七堵區,華新一路
基隆市,七堵區,華新二路
基隆市,七堵區,開元路
基隆市,七堵區,溪頭街
基隆市,七堵區,實踐路
基隆市,七堵區,福一街
基隆市,七堵區,福二街
基隆市,七堵區,福三街
基隆市,七堵區,福五街
基隆市,七堵區,福六街
基隆市,七堵區,綠葉街
基隆市,七堵區,麗景一街
基隆市,七堵區,麗景二街
新北市,萬里區,二坪
新北市,萬里區,八斗
新北市,萬里區,下社
新北市,萬里區,大中山
新北市,萬里區,大仁路
新北市,萬里區,大坪
新北市,萬里區,大勇路
新北市,萬里區,大湖
新北市,萬里區,中福
新北市,萬里區,仁一街
新北市,萬里區,仁二街
新北市,萬里區,仁三街
新北市,萬里區,仁四街
新北市,萬里區,仁五街
新北市,萬里區,仁六街
新北市,萬里區,仁七街
新北市,萬里區,內中福
新北市,萬里區,內崁
新北市,萬里區,公?崙
新北市,萬里區,太和
新北市,萬里區,日光路
新北市,萬里區,玉田
新北市,萬里區,石角
新北市,萬里區,光宇一路
新北市,萬里區,光宇二路
新北市,萬里區,光宇三路
新北市,萬里區,光宇大道
新北市,萬里區,成功新?
新北市,萬里區,坑頭
新北市,萬里區,孝一街
新北市,萬里區,孝二街
新北市,萬里區,孝三街
新北市,萬里區,孝四街
新北市,萬里區,孝五街
新北市,萬里區,孝六街
新北市,萬里區,孝七街
新北市,萬里區,坪頂
新北市,萬里區,忠一街
新北市,萬里區,忠二街
新北市,萬里區,忠三街
新北市,萬里區,忠四街
新北市,萬里區,忠五街
新北市,萬里區,忠六街
新北市,萬里區,東澳
新北市,萬里區,美崙
新北市,萬里區,香員林
新北市,萬里區,員潭
新北市,萬里區,崁?
新北市,萬里區,海景路
新北市,萬里區,烏?炭
新北市,萬里區,清水
新北市,萬里區,頂社
新北市,萬里區,富士坪
新北市,萬里區,景美
新北市,萬里區,港西
新北市,萬里區,港東
新北市,萬里區,港東新?
新北市,萬里區,愛一街
新北市,萬里區,愛二街
新北市,萬里區,愛三街
新北市,萬里區,新墾丁路
新北市,萬里區,溪底
新北市,萬里區,獅頭
新北市,萬里區,瑞泉
新北市,萬里區,萬里加投
新北市,萬里區,達天
新北市,萬里區,?亭
新北市,萬里區,漁澳
新北市,萬里區,瑪鋉下街
新北市,萬里區,瑪鋉頂街
新北市,萬里區,瑪鋉路
新北市,萬里區,福德坑
新北市,萬里區,翡翠路
新北市,萬里區,磺溪
新北市,萬里區,麗水
新北市,萬里區,聽濤路
新北市,萬里區,挹翠路
新北市,萬里區,豊?
新北市,金山區,八煙
新北市,金山區,八德街
新北市,金山區,三民街
新北市,金山區,三界壇路
新北市,金山區,三重橋
新北市,金山區,下六股
新北市,金山區,大孔尾
新北市,金山區,大水堀
新北市,金山區,山城路
新北市,金山區,中山路新市場
新北市,金山區,中信北路
新北市,金山區,中信南路
新北市,金山區,仁愛路
新北市,金山區,六股林口
新北市,金山區,文化一路
新北市,金山區,文化二路
新北市,金山區,月眉
新北市,金山區,牛埔子
新北市,金山區,半嶺
新北市,金山區,市場內
新北市,金山區,民生路
新北市,金山區,玉爐路
新北市,金山區,名流路
新北市,金山區,尖山子
新北市,金山區,曲尺坑
新北市,金山區,竹子山腳
新北市,金山區,西勢
新北市,金山區,西勢湖
新北市,金山區,坑子內
新北市,金山區,秀峰坪
新北市,金山區,?子坪
新北市,金山區,忠孝一路
新北市,金山區,忠義路
新北市,金山區,林口
新北市,金山區,法鼓路
新北市,金山區,社寮
新北市,金山區,金包里街
新北市,金山區,金包里街舊市場
新北市,金山區,金美街
新北市,金山區,信義路
新北市,金山區,南勢
新北市,金山區,南勢湖
新北市,金山區,茅埔頭
新北市,金山區,香?園
新北市,金山區,倒照湖
新北市,金山區,海興路
新北市,金山區,清水路
新北市,金山區,頂六股
新北市,金山區,慈護街
新北市,金山區,新市場
新北市,金山區,葵扇湖
新北市,金山區,跳石
新北市,金山區,潭子內
新北市,金山區,龜子山
新北市,金山區,環金路
新北市,金山區,磺清路
新北市,金山區,磺溪頭
新北市,金山區,濆水
連江縣,南竿鄉,仁愛村
連江縣,南竿鄉,介壽村
連江縣,南竿鄉,四維村
連江縣,南竿鄉,津沙村
連江縣,南竿鄉,珠螺村
連江縣,南竿鄉,馬祖村
連江縣,南竿鄉,清水村
連江縣,南竿鄉,復興村
連江縣,南竿鄉,福沃村
連江縣,北竿鄉,白沙村
連江縣,北竿鄉,后沃村
連江縣,北竿鄉,?里村
連江縣,北竿鄉,芹壁村
連江縣,北竿鄉,塘岐村
連江縣,北竿鄉,橋仔村
連江縣,莒光鄉,大坪村
連江縣,莒光鄉,田沃村
連江縣,莒光鄉,西坵村
連江縣,莒光鄉,青帆村
連江縣,莒光鄉,福正村
連江縣,東引鄉,中柳村
連江縣,東引鄉,樂華村
新北市,板橋區,三民路１段
新北市,板橋區,三民路２段
新北市,板橋區,三民路２段正泰二巷
新北市,板橋區,三民路２段正泰三巷
新北市,板橋區,三民路２段正泰四巷
新北市,板橋區,三民路２段正泰五巷
新北市,板橋區,三民路２段正泰六巷
新北市,板橋區,三民路２段正泰七巷
新北市,板橋區,三民路２段正隆巷
新北市,板橋區,三民路２段居仁巷
新北市,板橋區,大仁街
新北市,板橋區,大明街
新北市,板橋區,大東街
新北市,板橋區,大勇街
新北市,板橋區,大智街
新北市,板橋區,大華街
新北市,板橋區,大華街居安巷
新北市,板橋區,大漢街
新北市,板橋區,大豐街
新北市,板橋區,大觀路１段
新北市,板橋區,大觀路２段
新北市,板橋區,大觀路２段力行三巷
新北市,板橋區,大觀路３段
新北市,板橋區,干城路
新北市,板橋區,中山路１段
新北市,板橋區,中山路２段
新北市,板橋區,中山路２段光榮巷
新北市,板橋區,互助街
新北市,板橋區,五權街
新北市,板橋區,仁化街
新北市,板橋區,介壽街
新北市,板橋區,太和街
新北市,板橋區,文化路１段
新北市,板橋區,文化路２段
新北市,板橋區,文華街
新北市,板橋區,文新路
新北市,板橋區,文聖街
新北市,板橋區,北門街
新北市,板橋區,四川路１段
新北市,板橋區,四川路２段
新北市,板橋區,四川路２段橋頭
新北市,板橋區,四川路２段橋頭一巷
新北市,板橋區,正義街
新北市,板橋區,民生路１段
新北市,板橋區,民生路２段
新北市,板橋區,民生路３段
新北市,板橋區,民安街
新北市,板橋區,民有街
新北市,板橋區,民享街
新北市,板橋區,民治街
新北市,板橋區,民族路
新北市,板橋區,民權路
新北市,板橋區,永翠路
新北市,板橋區,永豐街
新北市,板橋區,田單街
新北市,板橋區,光正街
新北市,板橋區,光明街
新北市,板橋區,光武街
新北市,板橋區,光復街
新北市,板橋區,光華街
新北市,板橋區,光環路１段
新北市,板橋區,光環路２段
新北市,板橋區,合安一路
新北市,板橋區,合安路
新北市,板橋區,合宜一路
新北市,板橋區,合宜路
新北市,板橋區,存德街
新北市,板橋區,成功路
新北市,板橋區,成都街
新北市,板橋區,江寧路３段
新北市,板橋區,自由路
新北市,板橋區,自強新村
新北市,板橋區,西門街
新北市,板橋區,吳鳳路
新北市,板橋區,宏國路
新北市,板橋區,沙崙街
新北市,板橋區,防汛路
新北市,板橋區,和平路安樂巷
新北市,板橋區,幸福路
新北市,板橋區,府中路
新北市,板橋區,府後街
新北市,板橋區,忠孝路
新北市,板橋區,忠孝路忠義巷
新北市,板橋區,明德街
新北市,板橋區,東門街
新北市,板橋區,東興街
新北市,板橋區,林森街
新北市,板橋區,林園街
新北市,板橋區,板林路
新北市,板橋區,板城路
新北市,板橋區,板新路
新北市,板橋區,松江街
新北市,板橋區,松柏街
新北市,板橋區,長江路１段
新北市,板橋區,長江路２段
新北市,板橋區,長江路３段
新北市,板橋區,長壽一街
新北市,板橋區,長壽二街
新北市,板橋區,長壽三街
新北市,板橋區,長壽街
新北市,板橋區,南門街
新北市,板橋區,南雅西路１段
新北市,板橋區,南雅西路２段
新北市,板橋區,南雅東路
新北市,板橋區,南雅南路１段
新北市,板橋區,南雅南路２段
新北市,板橋區,後埔街
新北市,板橋區,後菜園街
新北市,板橋區,英士路
新北市,板橋區,重慶路
新北市,板橋區,香社一路
新北市,板橋區,香社二路
新北市,板橋區,倉後街
新北市,板橋區,宮口街
新北市,板橋區,校前街
新北市,板橋區,海山路
新北市,板橋區,站前路
新北市,板橋區,茶館街
新北市,板橋區,高爾富路
新北市,板橋區,區運路
新北市,板橋區,國光路
新北市,板橋區,國慶路
新北市,板橋區,莊崑路
新北市,板橋區,博愛街
新北市,板橋區,富山街
新北市,板橋區,景福路
新北市,板橋區,智樂路
新北市,板橋區,華江一路
新北市,板橋區,華江二路
新北市,板橋區,華江三路
新北市,板橋區,華江五路
新北市,板橋區,華江六路
新北市,板橋區,華江七路
新北市,板橋區,華江八路
新北市,板橋區,華江九路
新北市,板橋區,華東街
新北市,板橋區,華福街
新北市,板橋區,貴興路
新北市,板橋區,陽明街
新北市,板橋區,新月一街
新北市,板橋區,新月二街
新北市,板橋區,新月三街
